id,start_time,end_time,duration_hr,gap_hr
240,2022-02-09T12:38:10,2022-02-09T15:51:00,3.214,0.456
241,2022-02-09T16:18:20,2022-02-09T16:46:00,0.461,0.403
242,2022-02-09T17:10:10,2022-02-09T21:21:50,4.194,0.622
243,2022-02-09T21:59:10,2022-02-09T22:23:50,0.411,0.550
244,2022-02-09T22:56:50,2022-02-10T00:10:40,1.231,0.658
245,2022-02-10T00:50:10,2022-02-10T01:05:50,0.261,8.397
246,2022-02-10T09:29:40,2022-02-10T09:31:20,0.028,4.239
247,2022-02-10T13:45:40,2022-02-10T18:14:20,4.478,0.706
248,2022-02-10T18:56:40,2022-02-10T19:03:00,0.106,1.192
249,2022-02-10T20:14:30,2022-02-10T20:27:00,0.208,1.492
250,2022-02-10T21:56:30,2022-02-10T22:15:40,0.319,3.022
251,2022-02-11T01:17:00,2022-02-11T22:17:50,21.014,16.647
252,2022-02-12T14:56:40,2022-02-12T16:02:50,1.103,3.044
253,2022-02-12T19:05:30,2022-02-12T23:41:20,4.597,0.269
254,2022-02-12T23:57:30,2022-02-13T00:41:40,0.736,1.642
255,2022-02-13T02:20:10,2022-02-13T04:48:20,2.469,0.728
256,2022-02-13T05:32:00,2022-02-13T05:35:40,0.061,2.014
257,2022-02-13T07:36:30,2022-02-13T07:43:30,0.117,0.506
258,2022-02-13T08:13:50,2022-02-13T08:14:20,0.008,9.461
259,2022-02-13T17:42:00,2022-02-14T05:32:10,11.836,0.358
260,2022-02-14T05:53:40,2022-02-14T05:57:10,0.058,0.689
261,2022-02-14T06:38:30,2022-02-14T13:42:00,7.058,4.083
262,2022-02-14T17:47:00,2022-02-14T17:53:30,0.108,0.225
263,2022-02-14T18:07:00,2022-02-14T18:13:50,0.114,1.367
264,2022-02-14T19:35:50,2022-02-14T19:36:10,0.006,1.069
265,2022-02-14T20:40:20,2022-02-14T20:49:40,0.156,0.856
266,2022-02-14T21:41:00,2022-02-14T21:58:50,0.297,0.492
267,2022-02-14T22:28:20,2022-02-14T22:28:40,0.006,6.661
268,2022-02-15T05:08:20,2022-02-15T05:32:30,0.403,0.408
269,2022-02-15T05:57:00,2022-02-15T07:20:20,1.389,2.233
270,2022-02-15T09:34:20,2022-02-15T10:53:50,1.325,0.619
271,2022-02-15T11:31:00,2022-02-15T12:43:30,1.208,4.939
272,2022-02-15T17:39:50,2022-02-15T17:41:00,0.019,0.497
273,2022-02-15T18:10:50,2022-02-15T18:22:00,0.186,2.781
274,2022-02-15T21:08:50,2022-02-16T05:47:00,8.636,0.253
275,2022-02-16T06:02:10,2022-02-16T06:27:10,0.417,0.256
276,2022-02-16T06:42:30,2022-02-16T06:42:50,0.006,3.647
277,2022-02-16T10:21:40,2022-02-16T10:57:40,0.600,2.931
278,2022-02-16T13:53:30,2022-02-16T14:10:10,0.278,0.586
279,2022-02-16T14:45:20,2022-02-16T16:13:00,1.461,1.411
280,2022-02-16T17:37:40,2022-02-16T22:10:20,4.544,0.703
281,2022-02-16T22:52:30,2022-02-16T23:42:10,0.828,20.803
282,2022-02-17T20:30:20,2022-02-17T20:49:30,0.319,0.372
283,2022-02-17T21:11:50,2022-02-17T22:16:50,1.083,0.289
284,2022-02-17T22:34:10,2022-02-17T23:16:00,0.697,0.950
285,2022-02-18T00:13:00,2022-02-18T00:13:30,0.008,0.319
286,2022-02-18T00:32:40,2022-02-18T01:17:00,0.739,0.592
287,2022-02-18T01:52:30,2022-02-18T02:51:50,0.989,0.253
288,2022-02-18T03:07:00,2022-02-18T04:59:00,1.867,1.761
289,2022-02-18T06:44:40,2022-02-18T11:13:20,4.478,0.283
290,2022-02-18T11:30:20,2022-02-19T01:06:20,13.600,14.508
291,2022-02-19T15:36:50,2022-02-19T23:52:40,8.264,2.953
292,2022-02-20T02:49:50,2022-02-20T02:52:00,0.036,5.161
293,2022-02-20T08:01:40,2022-02-20T20:52:30,12.847,0.258
294,2022-02-20T21:08:00,2022-02-21T01:33:50,4.431,1.344
295,2022-02-21T02:54:30,2022-02-21T03:06:10,0.194,0.286
296,2022-02-21T03:23:20,2022-02-21T03:40:50,0.292,1.661
297,2022-02-21T05:20:30,2022-02-21T05:21:40,0.019,0.503
298,2022-02-21T05:51:50,2022-02-21T07:07:40,1.264,0.797
299,2022-02-21T07:55:30,2022-02-21T07:55:50,0.006,4.511
300,2022-02-21T12:26:30,2022-02-22T10:40:00,22.225,0.294
301,2022-02-22T10:57:40,2022-02-22T11:56:40,0.983,0.417
302,2022-02-22T12:21:40,2022-02-22T12:25:20,0.061,0.828
303,2022-02-22T13:15:00,2022-02-22T13:19:30,0.075,0.275
304,2022-02-22T13:36:00,2022-02-22T14:18:00,0.700,0.422
305,2022-02-22T14:43:20,2022-02-22T14:44:50,0.025,0.264
306,2022-02-22T15:00:40,2022-02-22T21:50:00,6.822,0.283
307,2022-02-22T22:07:00,2022-02-22T22:10:50,0.064,47.406
308,2022-02-24T21:35:10,2022-02-24T21:40:40,0.092,0.278
309,2022-02-24T21:57:20,2022-02-24T22:00:40,0.056,20.819
310,2022-02-25T18:49:50,2022-02-25T18:53:00,0.053,2.078
311,2022-02-25T20:57:40,2022-02-25T21:10:20,0.211,0.372
312,2022-02-25T21:32:40,2022-02-25T23:52:40,2.333,39.439
