id,start_time,end_time,duration_hr,gap_hr
205,2022-03-17T22:35:30,2022-03-17T22:36:50,0.022,5.689
206,2022-03-18T04:18:10,2022-03-18T16:55:50,12.628,44.742
207,2022-03-20T13:40:20,2022-03-20T15:58:20,2.300,28.883
208,2022-03-21T20:51:20,2022-03-22T03:58:10,7.114,35.928
209,2022-03-23T15:53:50,2022-03-23T17:03:00,1.153,28.783
210,2022-03-24T21:50:00,2022-03-24T22:29:00,0.650,10.175
211,2022-03-25T08:39:30,2022-03-25T13:09:20,4.497,4.708
212,2022-03-25T17:51:50,2022-03-25T19:51:50,2.000,2.094
213,2022-03-25T21:57:30,2022-03-26T01:44:10,3.778,14.094
214,2022-03-26T15:49:50,2022-03-26T15:49:50,0.000,2.347
215,2022-03-26T18:10:40,2022-03-26T21:40:10,3.492,2.678
216,2022-03-27T00:20:50,2022-03-27T01:14:10,0.889,12.678
217,2022-03-27T13:54:50,2022-03-27T18:29:20,4.575,1.925
218,2022-03-27T20:24:50,2022-03-27T21:45:00,1.336,45.200
219,2022-03-29T18:57:00,2022-03-30T12:10:30,17.225,1.108
220,2022-03-30T13:17:00,2022-03-30T21:16:40,7.994,16.267
221,2022-03-31T13:32:40,2022-03-31T14:43:20,1.178,5.428
222,2022-03-31T20:09:00,2022-03-31T20:52:20,0.722,2.528
223,2022-03-31T23:24:00,2022-03-31T23:25:00,0.017,13.633
224,2022-04-01T13:03:00,2022-04-01T18:20:50,5.297,1.069
225,2022-04-01T19:25:00,2022-04-01T21:49:30,2.408,5.594
226,2022-04-02T03:25:10,2022-04-02T05:07:40,1.708,13.011
227,2022-04-02T18:08:20,2022-04-02T19:53:50,1.758,6.589
228,2022-04-03T02:29:10,2022-04-03T02:29:10,0.000,19.808
229,2022-04-03T22:17:40,2022-04-03T22:17:40,0.000,10.936
230,2022-04-04T09:13:50,2022-04-04T11:26:30,2.211,3.981
231,2022-04-04T15:25:20,2022-04-04T22:28:50,7.058,10.392
232,2022-04-05T08:52:20,2022-04-05T11:28:30,2.603,0.000
233,2022-04-05T11:28:30,2022-04-06T00:58:30,13.500,0.000
234,2022-04-06T00:58:30,2022-04-06T12:58:30,12.000,0.000
235,2022-04-06T12:58:30,2022-04-06T18:58:30,6.000,0.000
236,2022-04-06T18:58:30,2022-04-07T11:28:20,16.497,0.006
237,2022-04-07T11:28:40,2022-04-07T17:10:50,5.703,4.225
238,2022-04-07T21:24:20,2022-04-07T21:24:20,0.000,4.761
239,2022-04-08T02:10:00,2022-04-08T02:53:00,0.717,10.033
240,2022-04-08T12:55:00,2022-04-08T18:07:10,5.203,1.992
241,2022-04-08T20:06:40,2022-04-08T23:34:20,3.461,2.536
242,2022-04-09T02:06:30,2022-04-09T02:30:10,0.394,4.006
243,2022-04-09T06:30:30,2022-04-09T06:30:30,0.000,5.503
244,2022-04-09T12:00:40,2022-04-09T23:57:10,11.942,5.564
245,2022-04-10T05:31:00,2022-04-10T10:41:20,5.172,4.881
246,2022-04-10T15:34:10,2022-04-11T00:32:10,8.967,6.669
247,2022-04-11T07:12:20,2022-04-11T07:12:20,0.000,7.119
248,2022-04-11T14:19:30,2022-04-11T14:19:30,0.000,4.314
249,2022-04-11T18:38:20,2022-04-11T21:51:10,3.214,2.769
