id,start_time,end_time,duration_hr,gap_hr
241,2022-03-01T16:47:40,2022-03-01T16:48:00,0.006,2.128
242,2022-03-01T18:55:40,2022-03-01T19:04:50,0.153,2.533
243,2022-03-01T21:36:50,2022-03-01T21:46:30,0.161,0.525
244,2022-03-01T22:18:00,2022-03-01T22:19:10,0.019,6.756
245,2022-03-02T05:04:30,2022-03-02T12:25:40,7.353,0.728
246,2022-03-02T13:09:20,2022-03-02T20:02:30,6.886,0.506
247,2022-03-02T20:32:50,2022-03-02T23:10:20,2.625,0.472
248,2022-03-02T23:38:40,2022-03-03T00:04:50,0.436,18.036
249,2022-03-03T18:07:00,2022-03-03T18:29:30,0.375,17.744
250,2022-03-04T12:14:10,2022-03-04T12:43:30,0.489,0.733
251,2022-03-04T13:27:30,2022-03-04T13:28:00,0.008,0.464
252,2022-03-04T13:55:50,2022-03-04T13:57:10,0.022,8.653
253,2022-03-04T22:36:20,2022-03-04T22:37:10,0.014,0.875
254,2022-03-04T23:29:40,2022-03-04T23:30:10,0.008,14.625
255,2022-03-05T14:07:40,2022-03-05T14:07:50,0.003,3.328
256,2022-03-05T17:27:30,2022-03-05T17:40:50,0.222,0.678
257,2022-03-05T18:21:30,2022-03-05T18:21:40,0.003,0.453
258,2022-03-05T18:48:50,2022-03-05T18:49:10,0.006,11.300
259,2022-03-06T06:07:10,2022-03-06T21:37:40,15.508,19.628
260,2022-03-07T17:15:20,2022-03-07T17:15:40,0.006,24.072
261,2022-03-08T17:20:00,2022-03-09T07:37:10,14.286,8.881
262,2022-03-09T16:30:00,2022-03-09T16:40:00,0.167,3.578
263,2022-03-09T20:14:40,2022-03-09T21:17:40,1.050,0.833
264,2022-03-09T22:07:40,2022-03-09T22:11:00,0.056,1.011
265,2022-03-09T23:11:40,2022-03-09T23:41:20,0.494,0.922
266,2022-03-10T00:36:40,2022-03-10T01:13:10,0.608,23.189
267,2022-03-11T00:24:30,2022-03-11T08:40:10,8.261,3.081
268,2022-03-11T11:45:00,2022-03-11T11:55:00,0.167,2.947
269,2022-03-11T14:51:50,2022-03-11T15:14:20,0.375,1.458
270,2022-03-11T16:41:50,2022-03-11T23:26:40,6.747,0.519
271,2022-03-11T23:57:50,2022-03-11T23:58:20,0.008,3.739
272,2022-03-12T03:42:40,2022-03-12T03:56:10,0.225,9.547
273,2022-03-12T13:29:00,2022-03-12T13:30:40,0.028,1.142
274,2022-03-12T14:39:10,2022-03-12T14:43:30,0.072,0.700
275,2022-03-12T15:25:30,2022-03-12T15:28:10,0.044,4.014
276,2022-03-12T19:29:00,2022-03-12T19:38:50,0.164,0.481
277,2022-03-12T20:07:40,2022-03-12T21:43:10,1.592,0.758
278,2022-03-12T22:28:40,2022-03-13T00:51:30,2.381,13.208
279,2022-03-13T14:04:00,2022-03-13T14:51:20,0.789,0.486
280,2022-03-13T15:20:30,2022-03-13T15:48:10,0.461,0.953
281,2022-03-13T16:45:20,2022-03-13T17:34:40,0.822,3.661
